"name","addr:district","longitude","latitude"
"Jaipur Nursing Home & Eye Hospital","Dausa","76.9246261","27.050862499999997"
"Ram Nursing Home and Fracture Hospital","Dausa","76.919852","27.056786000000006"
"Sharma Clinic","Dausa","76.5720144","27.046942499999997"
"Mishri Devi Eye Hospital","Alwar","76.27742840000002","27.892064399999995"
"Yadav Hospital and Research Centre","Alwar","76.3504699","27.692356799999995"
"Gupta Nursing Home","Alwar","76.2813463","27.8944137"
"Sheetal Hospital","Alwar","76.35485","27.678436900000005"
"Cowshed Mahwa","Dausa","76.934431","27.0459222"
"Katta Hospital","Dausa","76.5735299","27.0573361"
"Ashok Hospital","Alwar","76.6285359","27.395267099999998"
"Santosh Hospital","Dausa","76.3345034","26.8917812"
"Bal Gopal Child Hospital","Dausa","76.568496","27.040135000000006"
"Dr. Ajeet Hospital","Alwar","76.3868127","27.9791606"
"Dr. J.P. Verma","Dausa","76.5762059","27.046592700000005"
"Anand Hospital","Dausa","76.3195385","26.554867"
"Paras Hospital","Dausa","76.57127930000001","27.041968000000004"
"Dr. Pritam Meena","Dausa","76.85608","27.158488000000002"
"Jeevandan Hospital","Alwar","77.03606690000001","27.204970299999996"
"Vedansh Hospital","Dausa","76.9200453","27.0556074"
"Lata Kayakalp Physiotherapy and Ayurvedic Hospital","Jaipur","75.7244958","27.1622261"
"Ram Eye Hospital","Alwar","76.281281","27.895416"
"Jeevan Rekha Hospital","Jaipur","76.190334","27.699853999999995"
"Shree Gouri Homoeopathic Clinic","Jaipur","75.2409749","26.8746192"
"Dr. Rajendra Kediya","Jaipur","75.95365","27.387713"
"Dr. Manfool Chaudhary Clinic","Jaipur","76.1867275","27.6936373"
"Sun Rise Hospital","Jaipur","76.196732","27.704297999999998"
"Sanjeevani Clinic","Jaipur","75.7235741","27.1647635"
"Dr. J.P. Yogi Hospital","Jaipur","75.9544274","27.383873700000002"
"Charbhuja Nath Homeopathic Clinic","Jaipur","76.0094387","27.023518599999992"
"Ram ENT Hospital","Jaipur","75.7234946","27.164570999999995"
"Anant Hospital","Jaipur","76.002367","27.0182637"
"Balaji Fracture Hospital","Jaipur","75.72583000000002","27.157804799999997"
"Bhagat Ji Polyclinic & Multi Speciality Centre","Jaipur","76.1903043","27.698190999999998"
"Jankalyan Hospital","Jaipur","75.7243586","27.155945500000005"
"Anjani Hospital","Jaipur","75.7266221","27.1570258"
"Balaji Mahila & Fertility Hospital","Jaipur","75.7274845","27.1522057"
"Dr. Mahesh Agarwal","Jaipur","76.199992","27.70615899999999"
"Mahaveer Clinic","Jaipur","75.9596808","27.374765899999996"
"Kapoor Hospital","Jaipur","75.7227808","27.1633195"
"Palak Hospital","Jaipur","75.9617947","27.378813200000003"
"RL Memorial Clinic","Jaipur","76.191348","27.700138999999997"
"Arya Hospital","Jaipur","75.7247333","27.161861399999996"
"Virat Hospital","Jaipur","75.95853100000001","27.386393999999996"
"Tanwar Hospital","Jaipur","75.9572012","27.386562899999998"
"Alex Ayush Ayurvedic Hub and Hospital","Jaipur","75.7237421","27.157009300000002"
"Metro Health Hospital","Jaipur","76.1903479","27.698363499999996"
"Shri Ram Hospital","Jaipur","76.1912343","27.699943799999993"
"Balesra Clinic","Jaipur","75.8667811","27.170994499999995"
"Bhardwaj Chikitsalaya","Jaipur","75.68603870000001","27.1731183"
"Dr. Gulab Choudhary Homoeopathic Clinic & Research Centre","Jaipur","76.1967233","27.704225800000003"
"Shri Shyam Hospital and Trauma Centre","Jaipur","76.1908577","27.702436500000005"
"Dr. Wasim Khan's Skin Clinic","Jaipur","75.7182433","27.168048399999993"
"Swami Clinic","Jaipur","76.1986294","27.703990599999994"
"Saini Hospital","Jaipur","75.7279798","27.172228899999997"
"Dr. R.K. Gupta Homoeopathic Clinic","Jaipur","76.1984678","27.7050824"
"Dr. Rishi Tiwari","Jaipur","75.238244","26.877137999999995"
"Pulse Hospital","Jaipur","76.1872246","27.6956981"
"City Hospital","Jaipur","75.7267171","27.171703400000002"
"R.K. Fracture Hospital and Trauma Centre","Jaipur","75.72497","27.156382"
"MJF Hospital","Jaipur","75.7288495","27.1769884"
"Yogi Clinic","Jaipur","76.180041","27.431199999999993"
"Tokas Gastro Hospital","Jaipur","75.7289475","27.1433413"
"Chomu Janana and General Hospital","Jaipur","75.722436","27.165107"
"Aarogya Hospital","Jaipur","76.18872850000001","27.69705280000001"
"Om Child Hospital","Jaipur","75.7282155","27.171355200000004"
"Arogya Clinic","Jaipur","75.7185371","27.168115199999995"
"Shree Shyam Eye Hospital","Jaipur","75.960943","27.133440899999997"
"Choudhary Zenana Hospital","Jaipur","75.726338","27.146016999999993"
"Tonk Dental & Facial Trauma Centre","Jaipur","75.999834","27.018856"
"Durbeen Hospital","Jaipur","76.2015481","27.70451159999999"
"Yadav Eye Hospital","Jaipur","75.718947","27.169341000000003"
"Sanjeevani Hospital","Jaipur","75.7404071","27.1754748"
"Kavya Skin Clinic","Jaipur","76.2013336","27.7045916"
"Shiv Dhara Hospital","Jaipur","75.7244195","27.1563372"
"Railway Hospital","Jaipur","75.2415605","26.868330899999997"
"Aayush Homeopathic Clinic","Jaipur","75.2479135","26.871501999999996"
"Nandini Clinic","Jaipur","76.1858155","27.4356555"
"Sharma Hospital","Jaipur","75.7245362","27.160305099999995"
"Shiv Hospital","Jaipur","75.7175441","27.165239800000002"
"Dr. C M Chopra Hospital and Heart Care Centre","Jaipur","75.725758","27.14966799999999"
"Indra Hospital","Jaipur","76.1756131","27.431402199999997"
"S D Clinic","Jaipur","75.9612648","27.1355687"
"R.K. Homoeopathy Clinic","Jaipur","75.2358841","26.876528299999997"
"Suraj ENT Centre","Jaipur","75.249579","26.877644"
"Matrakripa Homeopathy Clinic","Jaipur","76.0107948","27.020958499999995"
"GP Hospital","Jaipur","75.8903875","27.037705399999997"
"Dr. Vibhor Khandal","Jaipur","75.9612901","27.1313763"
"Bansal Hospital","Jaipur","75.727644","27.150528999999995"
"ECHS Polyclinic","Jaipur","76.1988076","27.709311400000008"
"Maharaj Vinayak General Hospital","Jaipur","75.928286","27.067355"
"Rajnish Hospital","Jaipur","75.9582706","27.3754858"
"Ambika Clinic","Jaipur","75.8015023","26.709309700000002"
"Baby lom Hospital","Jaipur","75.5430211","26.811171200000004"
"Sai Clinic","Jaipur","75.7275172","27.004777799999996"
"Naila Clinic","Jaipur","75.8965102","26.9476019"
"Sunil Hospital","Jaipur","75.904901","26.968535"
"Tithi Clinic","Jaipur","75.802491","26.712023999999996"
"MPS Hospital","Jaipur","75.9249225","26.980650500000003"
"Bagra Hospital","Jaipur","75.7628848","26.779781100000005"
"Jai Ambey Homyo Clinic","Jaipur","75.8351003","26.7647822"
"Mini Poly Clinic","Jaipur","75.894761","26.708612999999996"
"Eye Care Centre","Jaipur","75.4628194","26.82605089999999"
"Dr. G.S. Baxi","Jaipur","75.8976043","26.7845509"
"Laxmi Clinic","Jaipur","75.8320445","26.764062299999992"
"Gurukripa Hospital","Jaipur","75.945754","26.60453"
"Dr. Matadeen","Jaipur","75.467372","26.842374"
"Shree Balaji Clinic","Jaipur","75.5433039","26.8155027"
"M. K. Poly Clinic","Jaipur","75.9494299","26.876057100000008"
"Jai Durga Hospital and Research Centre","Jaipur","75.9222405","26.9719601"
"Parik Cilinic","Jaipur","75.3847523","26.973347299999997"
"Arihant Surgical & Day Care Centre","Jaipur","75.9521007","26.865142400000003"
"Advance Hospital","Jaipur","75.77235400000002","26.800805899999997"
"Singodiya Hospital","Jaipur","75.884311","26.954477"
"Balaji Clinic","Jaipur","75.8156187","26.790446099999993"
"Kedawat Homoeopathy","Jaipur","75.8836511","26.8846023"
"Dr. Pawan N Jarwal","Jaipur","75.90649200000001","26.876085700000004"
"Homeopathic Clinic","Jaipur","75.7272434","27.004606299999995"
"Meeta Clinic","Jaipur","75.8946125","26.87592"
"Dirghayu Hospital","Jaipur","75.7692008","27.021800800000005"
"Krishna Clinic","Jaipur","75.5260017","26.980235999999998"
"Vinayak Hospital","Jaipur","75.9247754","26.9800871"
"Radha Swami Clinic","Jaipur","75.3794258","26.9706329"
"Bhim Singh Clinic","Jaipur","75.91552850000001","26.8952843"
"Kanchan Hospital","Jaipur","75.8950179","26.9091383"
"Sai Baba Clinic","Jaipur","75.8161414","26.783625800000003"
"Sahara Cilnic","Jaipur","75.867473","26.951720299999998"
"Raj Girish Hospital","Jaipur","75.6561555","26.921258499999997"
"Bhanu Hospital","Jaipur","75.815859","26.784124099999996"
"Shri Balaji Clinic","Jaipur","75.8303544","26.765031799999996"
"Saraswati Hospital","Jaipur","75.893158","27.001439"
"D. H. Hospital","Jaipur","75.8949215","26.876838199999998"
"Shivam General Hospital","Jaipur","75.944543","26.875032"
"Suvidha Clinic","Jaipur","75.9085236","26.97055479999999"
"Ganesh Clinic","Jaipur","75.870244","26.952610300000003"
"Lahoti Clinic","Jaipur","75.7665419","27.03119939999999"
"Pareek Clinic","Jaipur","75.621305","26.90115699999999"
"Navjeevan Multi Speciality Hospital & Research Centre","Jaipur","75.9505404","26.87415899999999"
"J K Hospital","Jaipur","75.3919263","26.9748173"
"Paiker Hospital","Jaipur","75.891729","26.967907999999998"
"Sharma Nursing Home","Jaipur","75.9251466","26.9824438"
"Janta Clinic , Jaipur","Jaipur","75.8468283","26.9640845"
"Sharma Homeopathic Clinic","Jaipur","75.5423741","26.808033999999996"
"Lucky Hospital","Jaipur","75.726554","26.7979793"
"Dr. Kailash Chand Aloria","Jaipur","75.9036918","26.878667300000007"
"Om Hospital & Research Centre","Jaipur","75.9506796","26.873180499999997"
"Rudra Clinic","Jaipur","75.9167586","26.8939548"
"Shubham Clinic & Research Centre","Jaipur","75.7699933","27.021509599999995"
"Janvi Hospital","Jaipur","75.7675099","26.769123600000004"
"Janta Clinics","Jaipur","75.8171825","26.791635299999992"
"Jaim Hospital","Jaipur","75.8017474","26.7794303"
"Shri Shidhi Clinic","Jaipur","75.5440801","26.8241018"
"Jyoti Clinic","Jaipur","75.874116","26.992065999999994"
"Suhana Clinic","Jaipur","75.885623","26.968024999999997"
"Ansari Clinic","Jaipur","75.73507","27.001808"
"R D City Hospital","Jaipur","76.05124140000001","26.846368100000003"
"Bombay Hospital","Jaipur","75.8633983","26.781934999999997"
"Khushi Homoeopathic Clinic","Jaipur","75.5539884","26.8087639"
"D R M Hospital","Jaipur","75.907127","26.881262399999997"
"Aayurved Clinic","Jaipur","75.885527","26.898519899999997"
"Purwanchal Clinic","Jaipur","75.867571","26.960689000000002"
"Saini Clinic","Jaipur","75.9092972","26.9707131"
"Komal Clinic","Jaipur","75.7249444","26.8819466"
"Shree Om Laxmi Bangali Clinic","Jaipur","75.8188922","26.7854228"
"Balaji Homoeopathic Clinic","Jaipur","75.5441492","26.816690399999995"
"Daksh Casita","Jaipur","75.8669192","26.951795599999997"
"Shekhar Clinic","Jaipur","75.8650743","26.951434099999997"
"Krishna Hospital","Jaipur","75.853717","26.9891507"
"Radhe Radhe Clinic","Jaipur","75.8164066","26.785970699999996"
"Dr. Pradyumn Sharma","Jaipur","75.8146164","26.8030007"
"Nirog Homoeopathy Clinic","Jaipur","75.8322716","26.8090145"
"Swastik Hospital and Research Centre","Jaipur","75.72041700000001","26.858646999999998"
"Trilok Nursing Home","Jaipur","75.8243957","26.835315399999995"
"Abhi Clinic","Jaipur","75.774746","26.828906999999997"
"Shikha Clinic","Jaipur","75.7695767","26.821387699999995"
"Om Sai Hospital","Jaipur","75.8322375","26.805118100000005"
"Nadeem Clinic","Jaipur","75.7981156","26.8007023"
"Garg Child Hospital","Jaipur","75.6941725","26.871420599999997"
"Mathur Multispeciality Clinic","Jaipur","75.7356265","26.838775299999995"
"Dr. Hari Ram Maharia","Jaipur","75.8246827","26.846162400000004"
"Madhu Hospital","Jaipur","75.777936","26.824263099999996"
"Take Care Clinic","Jaipur","75.8036489","26.806501299999997"
"DIVA Women Clinic","Jaipur","75.754734","26.819886"
"Aarogya Clinic","Jaipur","75.7721533","26.828697799999997"
"Vishwanath Hospital","Jaipur","75.81170200000001","26.804902299999995"
"Raj Poly Clinic","Jaipur","75.8195345","26.856979299999995"
"Aalok Clinic and Research Centre","Jaipur","75.7660307","26.819043900000004"
"Shiv Shakti Clinic","Jaipur","75.8247823","26.814313799999997"
"Sanjeevani Poly Clinic","Jaipur","75.7884907","26.8179761"
"Laxmi Homoeo Clinic","Jaipur","75.7958861","26.8182725"
"Jindal Hospital","Jaipur","75.7506913","26.8219941"
"Harmony National Homeopathy Hospital","Jaipur","75.8457503","26.806006499999995"
"Jaipur Health Clinic","Jaipur","75.8137989","26.8177776"
"Amrit Hospital","Jaipur","75.7814906","26.815231199999992"
"Gitanjli Clinic","Jaipur","75.8117827","26.8132752"
"Om Shri Sai Clinic","Jaipur","75.7685435","26.818347599999992"
"Gautam Clinic","Jaipur","75.7665588","26.818716800000004"
"Daisy Aura Health Clinic","Jaipur","75.8149584","26.809988200000003"
"Alka Clinic Lab","Jaipur","75.820414","26.857452"
"Alok Clinic","Jaipur","75.792293","26.8073247"
"Raghukul Health Care Clinic","Jaipur","75.75340330000002","26.822475699999995"
"Chirakshi ENT and Cancer Clinic","Jaipur","75.83202100000001","26.837705999999997"
"Khandelwal Clinic","Jaipur","75.7576253","26.821040399999998"
"Shree Adinath Hospital","Jaipur","75.7482418","26.817934099999995"
"Rajgovind Chaild Clinic","Jaipur","75.771985","26.818085"
"Bharadwaj Clinic","Jaipur","75.7949691","26.818664199999997"
"Shree Shyam Clinic","Jaipur","75.7880377","26.812139099999992"
"Ansh Hospital","Jaipur","75.7592474","26.821057500000002"
"Dr. Ramesh Memorial Hospital","Jaipur","75.7399393","26.841026199999998"
"Neeraj Clinic","Jaipur","75.8145514","26.808430999999995"
"Rajshree Clinic","Jaipur","75.7953321","26.818608300000005"
"Siddhi Vinayak ENT Hospital","Jaipur","75.8062208","26.804958899999992"
"Shri Guru Clinic","Jaipur","75.7913358","26.808560000000003"
"Medilite Hospital","Jaipur","75.78280500000001","26.812886399999996"
"Shailaja Clinic","Jaipur","75.8191605","26.856430499999995"
"Baheti Hospital","Jaipur","75.822584","26.855060999999992"
"Jaipur Eye and Dental Hospital","Jaipur","75.8474328","26.824898599999997"
"Aman Poly Clinic","Jaipur","75.7893687","26.8110132"
"Hiya Nursing Care & Clinic","Jaipur","75.7614861","26.820574099999998"
"Shahari Swasthya Kendra","Jaipur","75.820289","26.837259999999997"
"Balaji ENT Hospital","Jaipur","75.8226299","26.801712099999996"
"Garg Clinic","Jaipur","75.8046149","26.8209574"
"Agarwal Hospital and Maternity Centre","Jaipur","75.7798","26.811738"
"Bhagwati Ayurveda & Panchkarma Research Centre","Jaipur","75.8672891","26.8097423"
"Aayur Clinic","Jaipur","75.758616","26.821101600000006"
"SG Hospital","Jaipur","75.866088","26.802885999999997"
"Dr. Sunil Clinic","Jaipur","75.8660832","26.812730100000003"
"Maheshwari Child Clinic","Jaipur","75.8473899","26.824764800000004"
"Pardaya Memorial Trust Hospital","Jaipur","75.7822481","26.816771199999998"
"Urmil Raj Polyclinic","Jaipur","75.8308121","26.841587099999998"
"Siddharth Hospital","Jaipur","75.69366","26.873817999999996"
"Bambala Clinic","Jaipur","75.807926","26.802624"
"Vashisth Clinic","Jaipur","75.8001451","26.816623000000003"
"Mathur Mahila and General Hospital","Jaipur","75.8037184","26.802613199999996"
"Ashok Hospital & Research Centre","Jaipur","75.6934926","26.8697503"
"The Urmil Chest & General Hospital","Jaipur","75.8233611","26.805035199999995"
"Chandra Hospital","Jaipur","75.79486910000001","26.852415899999997"
"Dr. Dogras Clinic","Jaipur","75.804437","26.874255999999992"
"Dr. Hemant Bhartiya Clinic","Jaipur","75.7963388","26.853252999999995"
"Aman Polyclinic","Jaipur","75.729215","26.892255"
"Dr. S. P. Gupta","Jaipur","75.7894404","26.852077200000004"
"Utkarsh Hospital","Jaipur","75.7501535","26.877389799999996"
"V Care Physiotherapy & Rehabilitation Clinic","Jaipur","75.7888209","26.851684299999995"
"M.B.M Children and General Hospital","Jaipur","75.7353006","26.891121300000002"
"Pathak Clinic","Jaipur","75.76678","26.87854"
"Agrawal Clinic","Jaipur","75.7493901","26.9035844"
"Kasliwal Heart Clinic","Jaipur","75.7524121","26.9043929"
"Rameshwaram Homoeo Clinic","Jaipur","75.7133997","26.879228499999996"
"Dr. Amarnath Singodiya","Jaipur","75.7419448","26.897544399999997"
"Daksh Hospital","Jaipur","75.7159196","26.88331"
"Verma Eye Care Centre","Jaipur","75.7326084","26.8899165"
"Siradhna Clinic","Jaipur","75.79071110000001","26.861379999999997"
"Nova Clinic","Jaipur","75.7801508","26.8653736"
"Kshitij Hospital","Jaipur","75.7453399","26.8804078"
"City Family Clinic","Jaipur","75.74301050000001","26.902372499999995"
"Prasoon Hospital","Jaipur","75.7898902","26.8534487"
"Raghav Homeopathic Clinic","Jaipur","75.7755765","26.868252200000004"
"Dr. Rajendra Choudhary Ophthalmologist","Jaipur","75.732478","26.894441899999997"
"Purva Hospital","Jaipur","75.7454119","26.894413600000004"
"Jain Fertility & Mother Care","Jaipur","75.7451024","26.885566200000003"
"Chanda Devi Memorial Hospital","Jaipur","75.7658158","26.8858605"
"Vedanta Superspeciality Hospital","Jaipur","75.7380334","26.8898811"
"Dr. Madan Mohan Bhojak","Jaipur","75.800694","26.871694499999997"
"Jaipur Doorbeen Hospital","Jaipur","75.7670814","26.8850757"
"Mahesh Clinic","Jaipur","75.7757553","26.867760699999998"
"Dr. Pooja Mukul","Jaipur","75.8018925","26.870173599999998"
"Royal Hospital","Jaipur","75.7846212","26.867215599999998"
"Dr. Pawan Saini's Physiotherapy Clinic","Jaipur","75.7464214","26.8744533"
"Dr. Deepak Jain","Jaipur","75.7895584","26.859974700000002"
"Dr. S.K. Pareek","Jaipur","75.7957147","26.852541199999994"
"Shubhayush Hospital","Jaipur","75.7414518","26.878055399999997"
"Homeopathic Aarogya Dham","Jaipur","75.751305","26.88711899999999"
"R N Multispeciality Hospital","Jaipur","75.7523577","26.884769999999996"
"Radu Clinic","Jaipur","75.7184892","26.891671299999995"
"Shreeji Homeopathic Clinic","Jaipur","75.7620583","26.8867775"
"Vardhman Clinic & Diagnostic Centre","Jaipur","75.7926357","26.848143299999997"
"Anurag Ayurveda Clinic","Jaipur","75.7414491","26.877997199999992"
"Upasna Homoeo Clinic","Jaipur","75.7764404","26.876808699999994"
"Namo Clinic","Jaipur","75.7404167","26.879486099999998"
"Jindal Homeo Clinic","Jaipur","75.7663621","26.8789703"
"Gauri Multi Speciality Hospital","Jaipur","75.7151396","26.882411499999996"
"Government Hospital","Jaipur","75.7784824","26.8699321"
"Yadav Homeopathic Hospital","Jaipur","75.800163","26.872106999999996"
"Sparsh Clinic","Jaipur","75.7811724","26.8664001"
"Deep Usha Clinic","Jaipur","75.7959925","26.8524747"
"Dr. Charan Clinic","Jaipur","75.777708","26.865243999999997"
"Abhishek Hospital","Jaipur","75.7254235","26.8765134"
"Mishra Clinic","Jaipur","75.7916808","26.8480777"
"Dwarka Hospital","Jaipur","75.7642069","26.8942626"
"Raj Clinic","Jaipur","75.7456864","26.901957500000005"
"Cure Well Children & General Clinic","Jaipur","75.7315276","26.8942067"
"Dr. Prashant Modi","Jaipur","75.7499481","26.904354000000005"
"Dr. Yogeshwari Gupta","Jaipur","75.7944915","26.85808"
"Rohit Hospital","Jaipur","75.7474503","26.89452669999999"
"Dr. Shashi Kant Jain","Jaipur","75.79740600000001","26.862660999999996"
"Dr. Renu Saigal Clinic","Jaipur","75.79180820000002","26.8626499"
"Dr. Sharad Sharma","Jaipur","75.799849","26.855998199999995"
"Dr. D. S. Poonia","Jaipur","75.7900594","26.859606699999997"
"Suraksha Clinic","Jaipur","75.7966736","26.863710100000002"
"Jain Physiotherapy Clinic","Jaipur","75.7469535","26.904151800000005"
"Gupata Homeo Clinic","Jaipur","75.7832594","26.868040199999996"
"Thyroid Diabetes Allergy Clinic","Jaipur","75.7470513","26.8886245"
"Kothari Hospital","Jaipur","75.7507882","26.8988402"
"Sharma Clinic","Jaipur","75.7936755","26.848203100000003"
"Dr BS Sharma","Jaipur","75.752095","26.881491000000004"
"Gouri Multi-speciality Hospital","Jaipur","75.7113925","26.889523499999992"
"Jay Gurudev Clinic","Jaipur","75.7185396","26.8933593"
"Shuvam Clinic","Jaipur","75.7874529","26.8520477"
"Neo Clinic","Jaipur","75.7552802","26.882809500000004"
"Kamla Devi Homoeopathic Clinic","Jaipur","75.7207223","26.8769222"
"Dr. Kapil Dev Garg","Jaipur","75.7734979","26.855930999999998"
"Skin Care Clinic","Jaipur","75.7845298","26.858486700000004"
"Vivanta Clinics","Jaipur","75.7517516","26.900815000000005"
"Jaipur Hospital","Jaipur","75.7933978","26.849126399999992"
"Jain Homeo Clinic","Jaipur","75.7492382","26.889102199999996"
"Sethi Hospital","Jaipur","75.7934423","26.854804299999998"
"Dr. Payal Physiotherapy Clinic","Jaipur","75.7444526","26.904083000000004"
"Dr. Mahesh Gupta Child Clinic","Jaipur","75.7748874","26.875819499999995"
"Dr. Pushpa Jain","Jaipur","75.794879","26.857568"
"Bhagwan Mahaveer Chikitsalaya","Jaipur","75.7898886","26.852356599999997"
"Shishumangal Hospital","Jaipur","75.742453","26.897711"
"Aanch Hospital","Jaipur","75.7962052","26.850147299999996"
"PBM Multispeciality Clinic","Jaipur","75.744141","26.871132"
"Yuvaan Child and General Hospital","Jaipur","75.7201811","26.9472587"
"Kaveri Clinic","Jaipur","75.77127740000002","26.901622"
"Outbloom Clinics","Jaipur","75.7301764","26.911316699999993"
"Dr. Jatin Mishra","Jaipur","75.8020995","26.885353299999995"
"Reya Child Clinic","Jaipur","75.7847389","26.896253299999994"
"Dr. Shekhawat's Clinic","Jaipur","75.7847463","26.896293900000003"
"Vinayak Homoeo Clinic","Jaipur","75.7123954","26.952009299999997"
"Lal Kothi Hospital","Jaipur","75.7983179","26.888785899999995"
"Anupam Eye Hospital","Jaipur","75.8021812","26.8909671"
"Usha Hospital","Jaipur","75.745466","26.921774"
"Shree Shyam Child and Maternity Clinic","Jaipur","75.7519623","26.94265379999999"
"Shekar Clinic","Jaipur","75.7885801","26.8890341"
"Param Brahm Anand Hospital","Jaipur","75.708327","26.954113999999993"
"Dev Clinic","Jaipur","75.752616","26.937816"
"Welfare Physiotherapy Clinic","Jaipur","75.7054683","26.924172499999997"
"Jeevan Joyti Hospital","Jaipur","75.7375382","26.905851999999992"
"Dr. Archana's Skin & Cosmetic Clinic","Jaipur","75.7359221","26.904730599999994"
"Matrix Heart & Skin Clinic","Jaipur","75.741565","26.921352900000002"
"BB Saxena Hospital","Jaipur","75.7461785","26.9139104"
"Dr. Rajkumar Jain","Jaipur","75.7767144","26.907241499999998"
"Eva Slimming Clinic","Jaipur","75.7359063","26.9052087"
"Satyan Clinic","Jaipur","75.735535","26.904383"
"Dr. Vijaypal Choudhary","Jaipur","75.7071177","26.9557471"
"Shekhawati Child and Polyclinic","Jaipur","75.7516397","26.937230700000004"
"Enhance Clinic","Jaipur","75.794414","26.891473999999995"
"Arpit Hospital","Jaipur","75.7223961","26.9115351"
"Shree K B M Hospital","Jaipur","75.724666","26.92142"
"Gupta Clinic","Jaipur","75.7888362","26.9015598"
"Shri Ramniwas Memorial Hospital & Allergy Centre","Jaipur","75.7470396","26.940647599999995"
"Metrocity Hospital","Jaipur","75.78512210000001","26.8850429"
"dr. pawan eye hospital",NULL,"76.3591336","26.0152703"
"Prasannam Clinic","Jaipur","75.7414152","26.923370999999996"
"Dr. Subhash Doot","Jaipur","75.7531482","26.9423479"
"Dr. Rahul Rai Super Specialist Liver Clinic","Jaipur","75.8080007","26.8873345"
"Kartarpura General Dental Hospital","Jaipur","75.78478","26.8850899"
"Vinayak Homoeopathic Clinic","Jaipur","75.7842014","26.884235299999993"
"Dr. Praveen Joshi Clinic","Jaipur","75.7494306","26.922171599999995"
"Dr. Dhingra's Clinic","Jaipur","75.787524","26.887326799999997"
"Ayurvedic Hospital","Jaipur","75.7706864","26.9092879"
"Universal Clinic","Jaipur","75.7258704","26.9117897"
"Bhardwaj Clinic","Jaipur","75.7772909","26.892376600000002"
"Bhagwati Clinic","Jaipur","75.7235987","26.9154608"
"KKS Urology and General Hospital","Jaipur","75.8080238","26.8887114"
"Dr. Jain's Bone and Joint Clinic","Jaipur","75.806823","26.890048099999998"
"Homeopathy Clinic","Jaipur","75.754322","26.941255"
"Ankit Clinic","Jaipur","75.7860461","26.8850918"
"Dr. Rajendra Singh Clinic","Jaipur","75.7579556","26.93804099999999"
"Dr. Rakesh Mahala","Jaipur","75.7391596","26.9040031"
"Rishab Hospital","Jaipur","75.7082011","26.9537161"
"Dhanwantri Clinic","Jaipur","75.7240518","26.9048487"
"Om Child Clinic","Jaipur","75.7268217","26.911985900000005"
"Gupta's Clinic","Jaipur","75.7307849","26.912136599999997"
"Jidhan Clinic","Jaipur","75.7802322","26.916754299999997"
"Raj Shri Clinics","Jaipur","75.7797948","26.892949299999994"
"Dr. Geraldine Jain's Punarnawah Skin Laser & Aesthetic Clinic","Jaipur","75.7807768","26.901631899999995"
"Medical Clinic","Jaipur","75.7694606","26.908344999999997"
"Vyom Hospital","Jaipur","75.7850938","26.889776599999998"
"Janana Hospital","Jaipur","75.7125358","26.94797189999999"
"Balodia Child Clinic","Jaipur","75.7747654","26.906528799999997"
"jagdamba Clinic","Jaipur","75.8000326","26.8799063"
"Rahat Ortho Arthritis Clinic","Jaipur","75.806035","26.88814199999999"
"Janni Nursing Home","Jaipur","75.7095831","26.956393799999997"
"Dr. Puneet Bhargav","Jaipur","75.8081261","26.8917421"
"Pink City Clinic","Jaipur","75.7219125","26.9225794"
"Shri Laxmi Poly Clinic","Jaipur","75.721466","26.947579000000005"
"Sahara Child Hospital","Jaipur","75.7543486","26.943411900000005"
"Shaurya Hospital","Jaipur","75.784416","26.8969029"
"Dhruv Clinic","Jaipur","75.808309","26.889832"
"Dariya Clinic","Jaipur","75.7664768","26.979519100000005"
"Naveen Fracture and General Hospital","Jaipur","75.7355438","26.904629"
"Dr. Narendra Singh","Jaipur","75.7805557","26.9055509"
"Bhartiya Clinic","Jaipur","75.78752920000001","26.891141699999995"
"Durga Poly Clinic","Jaipur","75.7754316","26.904698800000002"
"Gastro and Liver care","Jaipur","75.7792639","26.911710500000005"
"K.C. Eye Clinic","Jaipur","75.722549","26.921950499999998"
"Sanjivani Clinic","Jaipur","75.7104691","26.945722800000002"
"Life Care Clinic","Jaipur","75.7125679","26.949193499999996"
"Sethi Mother and Children Hospital","Jaipur","75.792066","26.889688000000003"
"Dr. Rajeev Soni","Jaipur","75.7704951","26.902302499999994"
"Jai Maa Mhakali Pali Clinic","Jaipur","75.710701","26.943347499999994"
"Dr. Abhishek Kothari","Jaipur","75.8080392","26.8873704"
"Dr. Suresh Yadav's Urology Clinic","Jaipur","75.7463279","26.936347500000004"
"Chouhan Clinic","Jaipur","75.75635650000001","26.9368615"
"Unique Hospital","Jaipur","75.7470773","26.9165013"
"Aarti Zenana Hospital","Jaipur","75.7428092","26.924998099999993"
"Shivam Surgicals","Jaipur","75.7834832","26.8943022"
"Krishnam Homoeo Clinic","Jaipur","75.7996245","26.8802982"
"Dr. Arvind Palawat","Jaipur","75.7267549","26.912119499999996"
"Krishna Homeo Clinic","Jaipur","75.7592799","26.939678399999995"
"Shobha Nursing Home","Jaipur","75.7561091","26.936505299999997"
"Dr. Pankaj Bohra","Jaipur","75.8129801","26.888477299999998"
"Krishiv Multi Speciality Hospital","Jaipur","75.736644","26.911503000000003"
"Parikh's Heart Clinic","Jaipur","75.78277490000002","26.902570999999995"
"Chowan Hospital","Jaipur","75.7131999","26.925696299999995"
"Vaishali Hospital","Jaipur","75.7310945","26.911639599999994"
